timetag,open,high,low,close,volumn,amount
20100519,2581.63,2623.95,2554.98,2587.80,71372186.0,76631736320.00
20100520,2571.54,2609.63,2551.45,2555.94,66390042.0,71961657344.00
20100521,2492.57,2584.45,2481.97,2583.52,83856092.0,86998294528.00
20100524,2596.31,2680.49,2596.31,2673.42,112497275.0,121771229184.00
20100525,2654.36,2659.74,2609.09,2622.63,93269053.0,101697413120.00
20100526,2620.85,2644.94,2610.51,2625.79,68710461.0,75195629568.00
20100527,2615.10,2662.08,2583.54,2655.91,87883571.0,96516276224.00
20100528,2680.40,2686.54,2641.40,2655.76,86947994.0,98648768512.00
20100531,2647.86,2665.39,2591.53,2592.14,78743880.0,87203749888.00
20100601,2577.76,2598.89,2534.26,2568.28,74666112.0,79814664192.00
20100602,2548.54,2572.34,2521.05,2571.42,64866632.0,69692514304.00
20100603,2575.77,2596.13,2551.52,2552.65,69502326.0,74462437376.00
20100604,2536.23,2556.97,2527.87,2553.59,56518497.0,60645957632.00
20100607,2508.32,2527.10,2491.66,2511.72,65697987.0,70153781248.00
20100608,2510.08,2531.88,2491.64,2513.94,63032468.0,69342650368.00
20100609,2523.87,2589.47,2501.11,2583.87,96030986.0,102662529024.00
20100610,2561.55,2581.05,2554.79,2562.58,74583962.0,80569286656.00
20100611,2574.89,2590.97,2566.61,2569.94,66519281.0,73920364544.00
20100617,2588.96,2595.50,2559.72,2560.24,54957041.0,61650698240.00
20100618,2556.60,2568.86,2505.32,2513.22,67218452.0,72840912896.00
20100621,2517.29,2587.34,2504.31,2586.21,78554424.0,81694031872.00
20100622,2579.63,2598.35,2572.96,2588.69,63681459.0,65898434560.00
20100623,2576.34,2593.67,2546.52,2569.87,58776822.0,61894819840.00
20100624,2563.63,2586.89,2554.34,2566.74,48856571.0,51020726272.00
20100625,2556.54,2572.83,2534.26,2552.81,50078853.0,51687997440.00
20100628,2550.64,2561.48,2528.38,2535.27,43203937.0,45257330688.00
20100629,2534.49,2541.14,2425.92,2427.05,73744906.0,71361871872.00
20100630,2409.54,2411.44,2382.35,2398.37,55210568.0,51154350080.00
20100701,2393.95,2410.77,2371.78,2373.79,49967688.0,46415159296.00
20100702,2371.32,2386.40,2319.74,2382.90,615452713.0,68329570304.00
20100705,2358.75,2378.08,2335.57,2363.94,47996452.0,42999668736.00
20100706,2358.28,2409.78,2356.55,2409.42,61364296.0,55618256896.00
20100707,2407.66,2421.67,2392.56,2421.11,56110700.0,52493746176.00
20100708,2429.67,2436.28,2402.00,2415.15,54485955.0,50449203200.00
20100709,2416.58,2485.60,2398.67,2470.92,85890150.0,81834663936.00
20100712,2468.54,2501.02,2455.81,2490.71,82922348.0,81580605440.00
20100713,2468.69,2468.69,2439.24,2450.28,66327020.0,63392043008.00
20100714,2456.10,2494.58,2456.10,2470.44,72946145.0,70221217792.00
20100715,2465.98,2487.23,2423.64,2424.30,105539236.0,72186339328.00
20100716,2414.68,2428.46,2389.07,2424.27,70793303.0,55992242176.00
20100719,2399.58,2484.19,2392.27,2475.42,88838963.0,79475294208.00
20100720,2477.75,2530.33,2477.46,2528.73,118598369.0,111641747456.00
20100721,2529.61,2553.45,2520.14,2535.39,114247834.0,105772523520.00
20100722,2525.97,2563.23,2522.20,2562.40,105934213.0,95754903552.00
20100723,2566.85,2579.52,2549.23,2572.02,114373151.0,101168594944.00
20100726,2576.37,2589.48,2556.46,2588.68,93326490.0,88588771328.00
20100727,2581.59,2587.99,2565.63,2575.36,86605240.0,85156954112.00
20100728,2574.32,2636.00,2564.15,2633.66,128979538.0,121947193344.00
20100729,2635.04,2656.40,2623.94,2648.11,139123610.0,131200311296.00
20100730,2642.85,2643.03,2614.73,2637.50,94773791.0,94120935424.00
20100802,2635.80,2675.76,2633.64,2672.51,112944630.0,110228611072.00
20100803,2678.79,2681.79,2626.72,2627.00,127971092.0,130397495296.00
20100804,2620.50,2638.90,2589.99,2638.52,112123740.0,112845725696.00
20100805,2636.24,2640.59,2606.62,2620.76,113514383.0,115426377728.00
20100806,2618.71,2659.41,2598.91,2658.39,120927283.0,123364524032.00
20100809,2656.36,2676.09,2650.40,2672.53,1265571840.0,119964753920.00
20100810,2672.79,2675.31,2594.34,2595.27,127010017.0,129567703040.00
20100811,2587.61,2618.45,2586.02,2607.50,887518331.0,86941458432.00
20100812,2584.92,2608.76,2570.96,2575.47,960058573.0,92675203072.00
20100813,2576.69,2607.03,2564.84,2606.70,913424957.0,88820449280.00
20100816,2603.79,2665.31,2596.77,2661.71,1307368489.0,125862821888.00
20100817,2663.18,2677.57,2654.01,2671.89,122638295.0,128597721088.00
20100818,2674.50,2687.76,2654.41,2666.30,136254351.0,128831045632.00
20100819,2669.43,2701.93,2659.30,2687.98,1332336558.0,128441614336.00
20100820,2677.02,2683.29,2636.91,2642.31,1198173389.0,116172185600.00
20100823,2637.82,2656.12,2629.71,2639.37,914928845.0,88136540160.00
20100824,2636.53,2667.17,2614.56,2650.31,107243643.0,106318340096.00
20100825,2634.95,2645.50,2595.73,2596.58,109695826.0,108265742336.00
20100826,2604.88,2616.96,2590.61,2603.48,818054513.0,80313860096.00
20100827,2602.50,2613.49,2588.64,2610.74,70466094.0,75183464448.00
20100830,2622.27,2656.36,2620.19,2652.66,110479524.0,120862400512.00
20100831,2644.79,2647.25,2626.79,2638.80,110890240.0,124753739776.00
20100901,2641.05,2662.88,2604.49,2622.88,127164938.0,138493968384.00
20100902,2646.89,2659.98,2636.42,2655.78,1420658278.0,124076236800.00
20100903,2658.13,2660.54,2631.85,2655.39,129456527.0,145975230464.00
20100906,2667.20,2698.60,2664.24,2696.25,144209070.0,160243810304.00
20100907,2698.22,2704.93,2679.02,2698.36,112231537.0,123619811328.00
20100908,2687.71,2695.84,2674.32,2695.29,113519411.0,130961457152.00
20100909,2698.64,2698.64,2651.60,2656.35,132989430.0,156158836736.00
20100910,2657.23,2667.84,2628.83,2663.21,113041152.0,134130262016.00
20100913,2665.66,2696.67,2660.61,2688.32,117918915.0,140796346368.00
20100914,2694.07,2703.78,2678.97,2688.52,120712407.0,141033357312.00
20100915,2688.39,2688.49,2645.86,2652.50,122039818.0,138474766336.00
20100916,2646.92,2653.27,2583.34,2602.47,118998200.0,128503046144.00
20100917,2607.55,2615.08,2592.53,2598.69,946554225.0,83171360768.00
20100920,2601.48,2607.34,2573.62,2588.71,79469517.0,89768763392.00
20100921,2593.76,2601.10,2580.18,2591.55,58101407.0,66352717824.00
20100927,2600.54,2629.04,2597.13,2627.96,76844657.0,90540408832.00
20100928,2625.33,2625.33,2607.02,2611.35,93117430.0,115009085440.00
20100929,2608.91,2634.12,2603.92,2610.67,88618660.0,105883852800.00
20100930,2599.72,2656.00,2597.60,2655.66,1070815150.0,89580363776.00
20101008,2681.25,2747.80,2677.99,2738.74,135759544.0,167614332928.00
20101011,2755.03,2823.60,2755.03,2806.94,-1760269107.0,207535259648.00
20101012,2795.76,2843.43,2782.34,2841.41,167428321.0,211787464704.00
20101013,2842.13,2862.03,2826.22,2861.36,185281679.0,228385390592.00
20101014,2881.55,2919.41,2864.51,2879.63,229461709.0,264682455040.00
20101015,2863.74,2971.16,2858.22,2971.16,-1565459579.0,236568559616.00
20101018,2985.46,3026.10,2944.72,2955.23,263316931.0,301231079424.00
20101019,2949.63,3002.37,2931.91,3001.85,170667827.0,199628275712.00
20101020,2947.51,3041.15,2942.51,3003.95,207804416.0,262064865280.00
20101021,3009.22,3018.24,2958.55,2983.53,161436140.0,205073039360.00
20101022,2976.75,2997.62,2954.62,2975.04,147079885.0,194901557248.00
20101025,2979.71,3051.54,2959.30,3051.42,-1777853235.0,192114245632.00
20101026,3065.84,3073.38,3017.82,3041.54,198778900.0,260361928704.00
20101027,3031.64,3056.40,2988.87,2997.05,176268288.0,230105300992.00
20101028,2989.29,3007.01,2969.30,2992.58,143537930.0,185681182720.00
20101029,2993.30,2996.77,2955.48,2978.84,147109755.0,194560376832.00
20101101,2986.89,3054.05,2986.89,3054.02,186243174.0,251047182336.00
20101102,3061.63,3089.57,3029.32,3045.43,224947282.0,306509479936.00
20101103,3044.02,3069.07,3017.10,3030.99,189848023.0,243967885312.00
20101104,3035.37,3087.42,3035.37,3086.94,-2013936517.0,176857088000.00
20101105,3129.87,3142.59,3105.92,3129.50,-1563183350.0,211955810304.00
20101108,3140.39,3160.70,3124.09,3159.51,205417964.0,259242016768.00
20101109,3159.02,3159.02,3110.34,3135.00,192455741.0,248089378816.00
20101110,3120.44,3124.26,3093.88,3115.36,185052426.0,248974311424.00
20101111,3108.51,3186.72,3102.77,3147.74,210274734.0,286984437760.00
20101112,3121.92,3150.15,2975.16,2985.43,233084948.0,298405920768.00
20101115,2984.87,3016.13,2939.68,3014.41,153152451.0,197094096896.00
20101116,3007.64,3007.64,2885.75,2894.54,171089377.0,221674192896.00
20101117,2852.48,2891.05,2824.12,2838.86,123780260.0,158701993984.00
20101118,2855.61,2873.70,2827.18,2865.45,102226186.0,127770550272.00
20101119,2879.65,2888.75,2806.64,2888.57,123778458.0,155775074304.00
20101122,2861.61,2904.97,2852.77,2884.37,127117711.0,162685485056.00
20101123,2872.17,2872.17,2791.58,2828.28,116311951.0,145079500800.00
20101124,2794.86,2861.48,2794.86,2859.93,116156242.0,147881639936.00
20101125,2875.86,2901.68,2856.96,2898.26,131608453.0,167185481728.00
20101126,2890.29,2894.42,2851.96,2871.70,110866186.0,143563931648.00
20101129,2861.15,2878.83,2841.80,2866.36,102452541.0,133970911232.00
20101130,2863.41,2881.16,2758.92,2820.18,139324867.0,173085016064.00
20101201,2810.54,2834.20,2795.81,2823.45,81263299.0,104257888256.00
20101202,2860.46,2870.81,2841.47,2843.61,104195758.0,132216373248.00
20101203,2846.72,2853.40,2822.74,2842.43,83521009.0,105926901760.00
20101206,2850.38,2871.41,2831.70,2857.18,89773056.0,110832353280.00
20101207,2843.77,2884.53,2809.11,2875.86,86785495.0,111266693120.00
20101208,2868.73,2880.56,2843.94,2848.55,86707374.0,110227177472.00
20101209,2837.61,2854.70,2808.51,2810.95,94622556.0,108747833344.00
20101210,2798.74,2850.42,2792.52,2841.04,80496108.0,98203066368.00
20101213,2850.32,2923.77,2847.66,2922.95,128878469.0,159949586432.00
20101214,2928.30,2933.41,2912.42,2927.08,120944937.0,152967331840.00
20101215,2927.26,2939.05,2905.65,2911.41,109462487.0,143370190848.00
20101216,2908.86,2921.28,2891.86,2898.14,87606313.0,109770047488.00
20101217,2896.77,2898.81,2881.00,2893.74,73677138.0,93857087488.00
20101220,2901.47,2911.56,2804.56,2852.92,113755494.0,146605408256.00
20101221,2857.59,2908.17,2846.63,2904.11,106825626.0,136465367040.00
20101222,2910.73,2917.20,2867.05,2877.90,98325555.0,126067400704.00
20101223,2874.20,2893.71,2849.84,2855.22,89002486.0,109372940288.00
20101224,2841.35,2853.49,2813.50,2835.16,81216850.0,95886753792.00
20101227,2842.81,2876.81,2774.54,2781.40,97807278.0,123390148608.00
20101228,2768.03,2775.15,2730.41,2732.99,84332631.0,96990633984.00
20101229,2735.48,2753.03,2721.48,2751.53,63941279.0,76202885120.00
20101230,2751.97,2768.13,2724.54,2759.57,73172045.0,86056706048.00
20101231,2759.16,2808.93,2758.13,2808.08,83350211.0,108441747456.00
20110104,2825.33,2855.40,2810.11,2852.65,1456598221.0,110072791040.00
20110105,2833.12,2850.49,2824.30,2838.59,1352647967.0,104415281152.00
20110106,2838.43,2853.88,2816.95,2824.20,1132515901.0,84705615872.00
20110107,2820.66,2868.01,2807.87,2838.80,1371634975.0,113129570304.00
20110110,2832.62,2847.36,2786.86,2791.81,90780867.0,110796767232.00
20110111,2783.48,2810.76,2770.34,2804.05,944848323.0,80553779200.00
20110112,2811.78,2828.47,2788.13,2821.30,79246116.0,88093032448.00
20110113,2830.53,2837.53,2810.87,2827.71,879309128.0,74886266880.00
20110114,2817.05,2817.05,2780.44,2791.34,76753879.0,90644701184.00
20110117,2772.45,2780.94,2698.78,2706.66,1048491704.0,92519112704.00
20110118,2696.15,2715.41,2683.37,2708.98,677384684.0,60377276416.00
20110119,2707.82,2759.60,2700.81,2758.10,78493169.0,89943621632.00
20110120,2752.80,2752.80,2676.13,2677.65,958503158.0,86047186944.00
20110121,2668.68,2746.18,2667.29,2715.29,1028434330.0,95639035904.00
20110124,2716.52,2736.11,2690.65,2695.72,87920804.0,96191102976.00
20110125,2691.69,2701.04,2661.45,2677.43,755782451.0,69481414656.00
20110126,2677.17,2710.74,2676.77,2708.81,672954163.0,60750897152.00
20110127,2690.82,2753.00,2677.21,2749.15,1152470548.0,105569165312.00
20110128,2741.31,2759.44,2733.29,2752.75,984802836.0,85427994624.00
20110131,2751.53,2790.92,2748.54,2790.69,91502817.0,106841489408.00
20110201,2795.07,2805.05,2785.30,2798.96,73350093.0,90093969408.00
20110209,2778.70,2804.21,2764.87,2774.07,1048392499.0,87257784320.00
20110210,2769.65,2819.06,2760.18,2818.16,1171486392.0,97919762432.00
20110211,2815.12,2835.41,2807.61,2827.33,1277245358.0,107758166016.00
20110214,2828.57,2906.26,2828.57,2899.13,154242970.0,179797622784.00
20110215,2900.43,2934.47,2892.64,2899.24,1873338696.0,152449892352.00
20110216,2893.68,2924.19,2882.55,2923.90,1600676495.0,127805693952.00
20110217,2929.26,2939.28,2905.03,2926.96,1690476216.0,130415501312.00
20110218,2924.23,2924.23,2890.26,2899.79,113775462.0,142026768384.00
20110221,2886.54,2932.82,2884.19,2932.25,1462230712.0,118855884800.00
20110222,2941.32,2944.41,2851.62,2855.52,153004626.0,191781552128.00
20110223,2844.99,2868.48,2839.20,2862.63,111083059.0,137631219712.00
20110224,2861.39,2881.54,2854.56,2878.60,1373217096.0,109772587008.00
20110225,2876.78,2890.32,2848.65,2878.57,1242469417.0,100094042112.00
20110228,2880.17,2906.17,2861.82,2905.05,118705766.0,148337065984.00
20110301,2906.28,2931.58,2901.55,2918.92,1722289193.0,136555044864.00
20110302,2905.51,2924.96,2883.57,2913.81,1654392914.0,133442256896.00
20110303,2918.73,2937.56,2900.76,2902.98,1776968827.0,150488875008.00
20110304,2902.19,2944.46,2898.08,2942.31,1444912169.0,118277242880.00
20110307,2952.72,3000.43,2952.72,2996.21,160105882.0,207910764544.00
20110308,2996.73,3001.62,2976.60,2999.94,1686567813.0,126681153536.00
20110309,3002.55,3012.04,2989.34,3002.15,1653177713.0,124790734848.00
20110310,2995.77,2995.77,2954.37,2957.14,1664661258.0,123799887872.00
20110311,2942.42,2966.98,2927.68,2933.80,1526526607.0,115994476544.00
20110314,2923.98,2939.65,2914.46,2937.63,1525259960.0,116910620672.00
20110315,2927.98,2927.98,2850.95,2896.26,154951946.0,187646017536.00
20110316,2894.25,2934.02,2894.25,2930.80,1658119127.0,130777235456.00
20110317,2906.95,2935.63,2885.65,2897.30,1705858171.0,137797828608.00
20110318,2920.81,2930.61,2900.87,2906.89,1274871890.0,100637335552.00
20110321,2913.91,2927.07,2895.15,2909.14,1224051343.0,96760274944.00
20110322,2917.69,2923.39,2884.75,2919.14,1201906074.0,95117459456.00
20110323,2919.02,2950.42,2911.63,2948.48,1383185285.0,112603471872.00
20110324,2949.85,2958.66,2942.13,2946.71,1372660040.0,108955975680.00
20110325,2948.54,2985.08,2946.70,2977.81,1711368765.0,136396365824.00
20110328,2985.36,3005.78,2979.20,2984.01,1963351081.0,156016869376.00
20110329,2979.86,2994.17,2953.54,2958.08,1996007506.0,168543240192.00
20110330,2955.45,2968.18,2935.75,2955.77,1525471805.0,126493548544.00
20110331,2954.65,2961.63,2914.38,2928.11,1344081838.0,108935610368.00
20110401,2932.48,2967.85,2924.39,2967.41,1257191997.0,99844096000.00
20110406,2964.21,3005.24,2963.90,3001.36,141650616.0,176487792640.00
20110407,3003.20,3012.29,2990.31,3007.91,1529417236.0,124734595072.00
20110408,3005.37,3031.10,2998.34,3030.02,1471220449.0,114337792000.00
20110411,3037.91,3059.57,3019.89,3022.75,1827512812.0,147189579776.00
20110412,3012.80,3039.12,3003.45,3021.37,1656024760.0,145990549504.00
20110413,3006.83,3050.40,2994.47,3050.40,1473785364.0,128202653696.00
20110414,3049.67,3058.24,3036.73,3042.64,1486476739.0,129487101952.00
20110415,3036.34,3062.53,3020.16,3050.53,1486838333.0,128530989056.00
20110418,3040.53,3067.46,3037.19,3057.33,1608122040.0,137488744448.00
20110419,3038.81,3038.81,2996.22,2999.04,1661278781.0,141896400896.00
20110420,3005.97,3019.12,2992.67,3007.04,1437975839.0,119741652992.00
20110421,3021.77,3035.47,3012.54,3026.67,1473870234.0,121510666240.00
20110422,3025.70,3032.97,3004.46,3010.52,1374069309.0,118525607936.00
20110425,3003.03,3003.61,2964.64,2964.95,1405043671.0,117316624384.00
20110426,2956.95,2970.28,2931.50,2938.98,95154821.0,112451141632.00
20110427,2946.33,2961.13,2907.66,2925.41,1148411331.0,105492471808.00
20110428,2937.95,2953.19,2884.84,2887.04,105230879.0,115790127104.00
20110429,2886.63,2913.56,2871.01,2911.51,87534254.0,93221527552.00
20110503,2911.51,2933.46,2890.22,2932.19,96402719.0,102708977664.00
20110504,2916.84,2916.97,2860.07,2866.02,1253556961.0,111481126912.00
20110505,2854.77,2880.13,2849.91,2872.40,988122399.0,91084423168.00
20110506,2842.76,2881.71,2834.46,2863.89,91063910.0,105181011968.00
20110509,2868.24,2885.18,2861.42,2872.46,940063785.0,81576157184.00
20110510,2876.98,2891.03,2865.10,2890.63,960567050.0,81297178624.00
20110511,2890.35,2897.14,2868.35,2883.42,1071063777.0,92477120512.00
20110512,2864.98,2876.45,2843.10,2844.08,1142044918.0,100240957440.00
20110513,2846.31,2871.99,2832.25,2871.03,1039059845.0,93238812672.00
20110516,2864.38,2877.09,2846.31,2849.07,957862461.0,84648247296.00
20110517,2846.45,2869.23,2821.20,2852.77,1097988342.0,94819844096.00
20110518,2846.72,2877.43,2843.68,2872.77,903283261.0,76826968064.00
20110519,2879.39,2884.14,2856.83,2859.57,912050586.0,76994535424.00
20110520,2858.31,2866.76,2850.45,2858.46,840032174.0,70743785472.00
20110523,2853.29,2853.29,2771.12,2774.57,1114384056.0,98622046208.00
20110524,2766.06,2771.75,2744.78,2767.06,888421745.0,74852900864.00
20110525,2764.56,2771.18,2737.33,2741.74,862363894.0,74406535168.00
20110526,2755.39,2764.89,2734.54,2736.53,925949297.0,78741315584.00
20110527,2739.39,2746.84,2708.55,2709.95,919015588.0,82521047040.00
20110530,2704.49,2728.06,2689.21,2706.36,711168082.0,65174388736.00
20110531,2707.56,2744.93,2702.09,2743.47,777971139.0,67900383232.00
20110601,2737.06,2744.56,2726.49,2743.57,776249426.0,68555501568.00
20110602,2715.32,2727.99,2676.54,2705.18,942789263.0,86021160960.00
20110603,2701.77,2732.43,2701.25,2728.02,782736998.0,67983945728.00
20110607,2720.97,2745.77,2717.31,2744.30,791443784.0,65021292544.00
20110608,2742.04,2754.12,2715.25,2750.29,875038720.0,74294657024.00
20110609,2743.54,2747.33,2702.70,2703.34,951281091.0,83469271040.00
20110610,2696.13,2707.74,2672.32,2705.14,831706235.0,73400295424.00
20110613,2687.65,2703.42,2669.39,2700.38,731685028.0,63069458432.00
20110614,2696.22,2735.55,2691.67,2730.04,952026890.0,83097509888.00
20110615,2717.68,2730.48,2705.07,2705.43,854332867.0,74856947712.00
20110616,2685.63,2691.94,2663.12,2664.28,765844685.0,70927867904.00
20110617,2661.41,2675.03,2641.39,2642.82,743895532.0,64442630144.00
20110620,2635.83,2637.88,2610.99,2621.25,652107448.0,60059865088.00
20110621,2628.02,2648.02,2618.81,2646.48,732879913.0,64821870592.00
20110622,2648.53,2657.72,2633.47,2649.32,646145966.0,58313801728.00
20110623,2640.66,2693.42,2630.34,2688.25,824548475.0,73772687360.00
20110624,2678.05,2759.71,2674.30,2746.21,1426461819.0,125773627392.00
20110627,2746.79,2769.04,2743.50,2758.23,1161691054.0,101601017856.00
20110628,2759.71,2763.28,2736.40,2759.20,1040457400.0,88277450752.00
20110629,2757.40,2759.23,2727.25,2728.48,990011146.0,88224194560.00
20110630,2729.99,2774.36,2729.99,2762.08,1030374687.0,90967121920.00
20110701,2767.83,2778.67,2752.97,2759.36,1054532321.0,92072878080.00
20110704,2770.94,2813.27,2770.94,2812.82,1438186537.0,121962258432.00
20110705,2812.72,2818.14,2799.11,2816.35,1286545244.0,110124220416.00
20110706,2811.82,2811.82,2780.73,2810.48,1220888822.0,103104389120.00
20110707,2813.19,2825.12,2793.89,2794.27,1400651121.0,116512145408.00
20110708,2797.03,2807.38,2784.13,2797.77,1027650519.0,86211608576.00
20110711,2789.45,2807.32,2780.66,2802.69,1014420767.0,86063595520.00
20110712,2783.72,2783.72,2752.19,2754.58,1115352351.0,96674471936.00
20110713,2756.03,2797.27,2756.03,2795.48,1076959560.0,91929124864.00
